,service_name,name,on,address_1,address_2,lat,lng
387,의원,오늘안피부과의원,영업중,서울특별시 강남구 신사동 648-9 산딸기빌딩,"서울특별시 강남구 도산대로49길 17, 산딸기빌딩 3층 (신사동)",37.5241377,127.0370217
388,의원,예쁨주의쁨의원,영업중,서울특별시 강남구 역삼동 808 808타워,"서울특별시 강남구 강남대로 470, 808타워 12~15층 (역삼동)",37.5043512,127.0250471
389,의원,아이니크성형외과의원,영업중,서울특별시 강남구 신사동 519-18 지하1층~3층,"서울특별시 강남구 강남대로158길 43, 지하1층~3층 (신사동)",37.5200165,127.0219851
390,의원,더제이엠의원,영업중,서울특별시 강남구 신사동 621-6,"서울특별시 강남구 언주로 851, 2,3층 (신사동)",37.5264814,127.0330021
391,의원,메이드유의원,영업중,"서울특별시 강남구 논현동 164번지 2호 제아메디컬빌딩, 2, 3, 4층","서울특별시 강남구 강남대로 516, 제아메디컬빌딩 2, 3, 4층 (논현동)",37.5082781,127.0231635
392,의원,쥬벤스성형외과의원,영업중,"서울특별시 강남구 청담동 91-12 청담동JS 빌딩 4,6층","서울특별시 강남구 도산대로 421, 청담동JS 빌딩 4,6층 (청담동)",37.52391739999999,127.041965
393,의원,리우재활의학과의원,영업중,서울특별시 강남구 삼성동 37-20 삼릉빌딩,"서울특별시 강남구 선릉로 602, 삼릉빌딩 3층 (삼성동)",37.5106475,127.0440147
394,의원,참든든내과의원,영업중,"서울특별시 강남구 수서동 725 수서타워 207, 208, 209호","서울특별시 강남구 광평로56길 8-13, 수서타워 207, 208, 209호 (수서동)",37.486738,127.1031323
395,의원,원스의원,영업중,서울특별시 강남구 신사동 638-4 경진빌딩,"서울특별시 강남구 압구정로 308, 경진빌딩 2층 (신사동)",37.5288018,127.0350785
396,의원,시우성형외과의원,영업중,서울특별시 강남구 역삼동 601번지,"서울특별시 강남구 봉은사로 108, 8층 (역삼동)",37.5045431,127.0255705
397,의원,메이트성형외과의원,영업중,서울특별시 강남구 역삼동 601번지,"서울특별시 강남구 봉은사로 108, 5층 (역삼동)",37.5045431,127.0255705
398,의원,셀파크피부과의원,영업중,서울특별시 강남구 신사동 547-9,"서울특별시 강남구 압구정로14길 22, 지하1층,2층 (신사동)",37.5228428,127.0230945
399,의원,강남밝은미소안과의원,영업중,서울특별시 강남구 역삼동 820-8 YBM강남센터,"서울특별시 강남구 강남대로 408, YBM강남센터 3층, 13층 일부층 (역삼동)",37.4966645,127.0629804
400,의원,디에스의원,영업중,서울특별시 강남구 신사동 639-4,"서울특별시 강남구 압구정로 322, 2~4층 (신사동)",37.5285575,127.0367033
401,의원,그날성형외과의원,영업중,서울특별시 강남구 역삼동 820-8 YBM강남센터,"서울특별시 강남구 강남대로 408, YBM강남센터 10층 (역삼동)",37.499253,127.0275168
402,의원,이상피부과의원,영업중,서울특별시 강남구 개포동 186-13 메트하임,"서울특별시 강남구 개포로 504, 메트하임 601,602,603호 (개포동)",37.4890589,127.0671778
403,의원,청담성모정형외과의원,영업중,서울특별시 강남구 삼성동 70번지 블래스톤리조트,"서울특별시 강남구 삼성로 620, 블래스톤리조트 4층 (삼성동)",37.5149739,127.0526267
404,의원,더클래식한의원,영업중,"서울특별시 강남구 논현동 207번지 1호 동화빌딩, 5층일부","서울특별시 강남구 학동로 206, 동화빌딩 5층 (논현동)",37.513849,127.0314899
405,의원,학동본내과의원,영업중,서울특별시 강남구 논현동 87번지 7호 2층,"서울특별시 강남구 학동로 203, 2층 (논현동)",37.5144415,127.031178
406,의원,최은숙한의원,영업중,서울특별시 강남구 일원동 665-10,"서울특별시 강남구 양재대로41길 10, 1층 (일원동)",37.4906628,127.0848428
407,의원,연세로운치과의원,영업중,서울특별시 강남구 개포동 649 경남아파트,"서울특별시 강남구 언주로 110, 2층 (개포동, 경남아파트)",37.4843795,127.0543533
408,의원,청담리투의원,영업중,서울특별시 강남구 청담동 92번지 4호 삼이빌딩,"서울특별시 강남구 도산대로 435, 삼이빌딩 5층 (청담동)",37.5240369,127.0433441
409,의원,리앤리성형외과의원,영업중,"서울특별시 강남구 논현동 17번지 5호 극동빌딩, 5층","서울특별시 강남구 강남대로 596, 극동빌딩 5층 (논현동)",37.514947,127.0203987
410,의원,삼성미라클안과의원,영업중,서울특별시 강남구 역삼동 649번지 10호 서림빌딩,"서울특별시 강남구 테헤란로 115, 서림빌딩 7,14층 (역삼동)",37.4990285,127.029901
411,의원,퀸스유의원,영업중,서울특별시 강남구 도곡동 952-9 심현빌딩,"서울특별시 강남구 강남대로 250, 심현빌딩 4층 (도곡동)",37.4858657,127.0338814
412,의원,닥터쁘띠의원,영업중,서울특별시 강남구 역삼동 831번지 혜천빌딩,"서울특별시 강남구 강남대로 354, 혜천빌딩 3층 (역삼동)",37.4946279,127.0297165
413,의원,청담제이더마의원,영업중,서울특별시 강남구 청담동 80-6,"서울특별시 강남구 압구정로 434, 3층 (청담동)",37.52658940000001,127.0443068
414,의원,아이호성형외과의원,영업중,서울특별시 강남구 신사동 570번지 5호 2층,"서울특별시 강남구 논현로167길 11, 2층 (신사동)",37.5244608,127.0271966
415,의원,브릴린의원,영업중,서울특별시 강남구 삼성동 159번지 호텔오크우드프리미어 1B2호,"서울특별시 강남구 테헤란로87길 46, 호텔오크우드프리미어 B1층 1B2호 (삼성동)",37.5125207,127.0588194
416,의원,그대를위한치과의원,영업중,서울특별시 강남구 역삼동 705번지 30호,"서울특별시 강남구 테헤란로 339, 9층 (역삼동)",37.5048031,127.0486123
417,의원,더블랙의원,영업중,"서울특별시 강남구 논현동 18번지 4호 성일빌딩, 5층","서울특별시 강남구 강남대로 584, 성일빌딩 5층 (논현동)",37.513958,127.0206632
418,의원,예선정신건강의학과의원,영업중,서울특별시 강남구 역삼동 825번지 20호 강남역 센트럴 푸르지오 시티,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 305호 (역삼동)",37.4977256,127.0292972
419,의원,강남라렌의원,영업중,서울특별시 강남구 역삼동 825번지 9호 준빌딩,"서울특별시 강남구 강남대로 378, 준빌딩 11층 (역삼동)",37.4966547,127.0286389
420,의원,연세맑음정신건강의학과의원,영업중,서울특별시 강남구 대치동 936번지 28호  경산빌딩4층,"서울특별시 강남구 선릉로62길 7, 경산빌딩 4층 (대치동)",37.49736830000001,127.0532122
421,의원,에이스타의원,영업중,"서울특별시 강남구 논현동 1번지 1호 1st Avenue, 3층","서울특별시 강남구 도산대로 104, 1st Avenue 3층 (논현동)",37.5160779,127.0203464
422,의원,미드라인성형외과의원,영업중,"서울특별시 강남구 역삼동 824번지 20호 상경빌딩, 7층","서울특별시 강남구 테헤란로 120, 상경빌딩 7층 (역삼동)",37.4986374,127.0308552
423,의원,한티세종한의원,영업중,서울특별시 강남구 대치동 922-28 성진빌딩 201호,"서울특별시 강남구 선릉로 320, 성진빌딩 201호 (대치동)",37.4982828,127.0522138
424,의원,르로제의원,영업중,서울특별시 강남구 청담동 99-20,"서울특별시 강남구 압구정로 450, 6~7층 (청담동)",37.5259039,127.0459661
425,의원,서울성모정신건강의학과의원,영업중,"서울특별시 강남구 수서동 725번지 수서타워, 302, 303호","서울특별시 강남구 광평로56길 8-13, 수서타워 302, 303호 (수서동)",37.486738,127.1031323
426,의원,디에이성형외과의원,영업중,서울특별시 강남구 역삼동 648번지 22호 동찬빌딩,"서울특별시 강남구 테헤란로 125, 동찬빌딩 B1~2,4~12층 (역삼동)",37.4995995,127.0316606
427,의원,리뉴외과의원,영업중,서울특별시 강남구 신사동 666-15 J MEDI TOWER,"서울특별시 강남구 도산대로 335, J MEDI TOWER 11, 12층 (신사동)",37.5233796,127.0385201
428,의원,에젤피부과의원,영업중,서울특별시 강남구 신사동 547번지 1호 4층,"서울특별시 강남구 압구정로12길 11, 4층 (신사동)",37.5265851,127.0373028
429,의원,삼성웰재활의학과의원,영업중,서울특별시 강남구 삼성동 144번지 29호 KB우준타워 5층,"서울특별시 강남구 테헤란로 447, KB우준타워 5층 (삼성동)",37.5072075,127.0560352
430,의원,너를위한성형외과의원,영업중,서울특별시 강남구 신사동 580-5,"서울특별시 강남구 논현로175길 6, 4층 (신사동)",37.5263156,127.0277602
431,의원,우아한여성의원,영업중,서울특별시 강남구 신사동 584번지 1호 유림아트홀,"서울특별시 강남구 압구정로28길 49, 유림아트홀 602호 (신사동)",37.5232923,127.027693
432,의원,카이의원,영업중,"서울특별시 강남구 수서동 595번지 18호 제이스프라자, 2층 204호","서울특별시 강남구 광평로 196, 제이스프라자 2층 204호 (수서동)",37.4843709,127.0946236
433,의원,서울베스트외과의원,영업중,서울특별시 강남구 역삼동 822번지 4호 강남제일빌딩,"서울특별시 강남구 테헤란로 109, 강남제일빌딩 7층 (역삼동)",37.498794,127.0289942
434,의원,닥터망고의원,영업중,서울특별시 강남구 역삼동 601번지,"서울특별시 강남구 봉은사로 108, 10층 (역삼동)",37.5045431,127.0255705
435,의원,성모바른의원,영업중,서울특별시 강남구 개포동 186번지 1호 개포빌딩,"서울특별시 강남구 삼성로 38, 개포빌딩 3층 303호 (개포동)",37.4886736,127.0668063
436,의원,청담한빛안과의원,영업중,서울특별시 강남구 청담동 43번지 9호 원일빌딩 201호,"서울특별시 강남구 학동로 411, 원일빌딩 201호 (청담동)",37.5181161,127.0446457
437,의원,닥터손유나의원,영업중,서울특별시 강남구 신사동 666-17,"서울특별시 강남구 도산대로53길 6, 지우빌딩1층~5층일부 (신사동)",37.523518,127.0384157
438,의원,투데이치과의원,영업중,서울특별시 강남구 역삼동 736번지 6호 현익빌딩,"서울특별시 강남구 테헤란로 146, 현익빌딩 8층 (역삼동)",37.4999942,127.0354155
439,의원,리뉴서울안과의원,영업중,서울특별시 강남구 대치동 945번지 5호 슈페리어타워 4층,"서울특별시 강남구 테헤란로 528, 슈페리어타워 4층 (대치동)",37.5080712,127.061963
440,의원,더웨이성형외과의원,영업중,서울특별시 강남구 역삼동 822번지 2호 비전타워,"서울특별시 강남구 테헤란로 107, 비전타워 13층 (역삼동)",37.4987079,127.0286602
441,의원,양재바른정형외과의원,영업중,"서울특별시 강남구 개포동 1239번지 19호 양재빌딩, 지하1층, 지상1,2층","서울특별시 강남구 개포로 205, 양재빌딩 지하1층,지상1,2층  호 (개포동)",37.4785611,127.0450996
442,의원,오에프피구강내과치과의원,영업중,서울특별시 강남구 역삼동 738번지 28호 마이다스빌딩,"서울특별시 강남구 논현로 425, 마이다스빌딩 402호 (역삼동)",37.4981005,127.0379402
443,의원,에이블리성형외과의원,영업중,"서울특별시 강남구 논현동 49번지 17호 KM강남빌딩, 3층","서울특별시 강남구 강남대로 562, KM강남빌딩 3층 (논현동)",37.5121877,127.0212861
444,의원,모앤라인성형외과의원,영업중,"서울특별시 강남구 논현동 1-1 1st Avenue 10층, 13층","서울특별시 강남구 도산대로 104, 1st Avenue 10층, 13층 (논현동)",37.5160779,127.0203464
445,의원,학아재의원,영업중,서울특별시 강남구 신사동 567번지 23호 신사빌딩5층,"서울특별시 강남구 논현로159길 10, 신사빌딩 5층 (신사동)",37.5231372,127.0274336
446,의원,연세다엘마취통증의학과내과의원,영업중,서울특별시 강남구 역삼동 606번지 28호,"서울특별시 강남구 논현로 561, 2,3,4층 (역삼동)",37.5061352,127.0340687
447,의원,리디안의원,영업중,서울특별시 강남구 신사동 598-6,"서울특별시 강남구 논현로 836, 2,4층 (신사동)",37.5230722,127.0285928
448,의원,이시스더마의원,영업중,서울특별시 강남구 청담동 100번지 17호 롤스로이스 오토스 501호,"서울특별시 강남구 압구정로 445, 롤스로이스 오토스 501호 (청담동)",37.5265497,127.0461088
449,의원,벗이사는숲정신건강의학과의원,영업중,서울특별시 강남구 도곡동 959-5,"서울특별시 강남구 남부순환로359길 30, 202호 (도곡동)",37.487837,127.0438359
450,의원,365코이이비인후과의원,영업중,"서울특별시 강남구 논현동 183번지 부경빌딩,  5층","서울특별시 강남구 강남대로118길 12, 부경빌딩 5층 (논현동)",37.506317,127.0247442
451,의원,솔빛드림안과의원,영업중,서울특별시 강남구 삼성동 117번지 쌍용 플래티넘 201호,"서울특별시 강남구 봉은사로 474, 201,201-1호 (삼성동, 쌍용 플래티넘)",37.5123174,127.0518299
452,의원,아인의원,영업중,서울특별시 강남구 신사동 571번지,"서울특별시 강남구 압구정로18길 7, 정인빌딩 3층 (신사동)",37.5244294,127.0245945
453,의원,나를의원,영업중,서울특별시 강남구 신사동 541번지 7호,"서울특별시 강남구 도산대로13길 18, 약산빌딩 4층 (신사동)",37.5191525,127.0234664
454,의원,김성훈치과의원,영업중,서울특별시 강남구 대치동 890번지 59호 롯데골드로즈2 201호,"서울특별시 강남구 선릉로86길 31, 롯데골드로즈2 201호 (대치동)",37.5041507,127.0520978
455,의원,강남로미모의원,영업중,서울특별시 강남구 역삼동 822번지 2호 비전타워,"서울특별시 강남구 테헤란로 107, 비전타워 11층 (역삼동)",37.4987079,127.0286602
456,의원,연세재활의학과의원,영업중,서울특별시 강남구 일원동 717 삼성생명 일원역 빌딩,"서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 B동 303호 (일원동)",37.4890175,127.0824833
457,의원,마인드랩공간정신건강의학과의원,영업중,서울특별시 강남구 논현동 248번지 2호 지하2층,"서울특별시 강남구 언주로130길 10, 지하2층 (논현동)",37.5147923,127.0363082
458,의원,멜론성형외과의원,영업중,서울특별시 강남구 역삼동 649-10 서림빌딩,"서울특별시 강남구 테헤란로 115, 서림빌딩 6층 (역삼동)",37.4990285,127.029901
459,의원,모브성형외과의원,영업중,서울특별시 강남구 신사동 586-1 부르다문 빌딩,"서울특별시 강남구 논현로 815, 부르다문 빌딩 3층 (신사동)",37.5213468,127.0277993
460,의원,압구정더모의원,영업중,서울특별시 강남구 신사동 576-10,"서울특별시 강남구 논현로167길 16, 2층 201호 (신사동)",37.5248025,127.0269102
461,의원,리젠의원,영업중,서울특별시 강남구 논현동 143-6 7층,"서울특별시 강남구 강남대로 528, 7층 (논현동)",37.5092823,127.0226269
462,의원,에이엘의원,영업중,서울특별시 강남구 청담동 2-6,"서울특별시 강남구 도산대로 410, 유니트빌딩 10층 (청담동)",37.5228776,127.0405018
463,의원,청담글래시피부과의원,영업중,서울특별시 강남구 청담동 100 루미안빌,"서울특별시 강남구 도산대로81길 51, 루미안빌 5층 (청담동)",37.5271238,127.0457791
464,의원,청담에끌라드의원,영업중,서울특별시 강남구 청담동 3 청담스퀘어,"서울특별시 강남구 도산대로 420, 청담스퀘어 A동 412호 (청담동)",37.5231159,127.0419539
465,의원,삼성화이트피부과의원,영업중,서울특별시 강남구 대치동 626 청실종합상가 2층,"서울특별시 강남구 남부순환로 2917, 청실종합상가 2층 (대치동)",37.4931481,127.0590766
466,의원,윈스턴의원,영업중,서울특별시 강남구 논현동 92 SB타워,"서울특별시 강남구 도산대로 318, SB타워 4층 (논현동)",37.5219756,127.0363404
467,의원,서진성형외과의원,영업중,"서울특별시 강남구 신사동 583 EGI빌딩, 8층","서울특별시 강남구 논현로 843, EGI빌딩 8층 (신사동)",37.5244195,127.0279821
468,의원,벨리시모의원,영업중,서울특별시 강남구 청담동 87-4 S&S TOWER,"서울특별시 강남구 도산대로 409, S&S TOWER 11층 (청담동)",37.5237032,127.0404847
469,의원,바이슈의원,영업중,서울특별시 강남구 논현동 201-13 싼타홍메디컬타워 9층,"서울특별시 강남구 봉은사로 109, 싼타홍메디컬타워 9층 (논현동)",37.5051258,127.0255844
470,의원,정다운정신건강의학과의원,영업중,서울특별시 강남구 개포동 167-4 개포빌딩,"서울특별시 강남구 선릉로 30, 개포빌딩 202-1호 (개포동)",37.4826789,127.0611803
471,의원,웰케어의원,영업중,서울특별시 강남구 대치동 1021-4 강남메이저의원7층,"서울특별시 강남구 도곡로 452, 강남메이저의원 7층 (대치동)",37.4982085,127.0599069
472,의원,정진상신경과의원,영업중,서울특별시 강남구 대치동 651 여천빌딩 5층,"서울특별시 강남구 남부순환로 2909, 여천빌딩 5층 (대치동)",37.4921842,127.0574083
473,의원,골드제이의원,영업중,서울특별시 강남구 역삼동 705-27,"서울특별시 강남구 테헤란로 337, 화남타워 11층 (역삼동)",37.5047883,127.0484604
474,의원,우나영정신건강의학과의원,영업중,서울특별시 강남구 삼성동 158-10 마젤란 21 아스테리움,"서울특별시 강남구 테헤란로87길 17, 마젤란 21 아스테리움 205호 (삼성동)",37.5087655,127.05838
475,의원,연세고른숨이비인후과의원,영업중,서울특별시 강남구 삼성동 141-35 남경센타,"서울특별시 강남구 테헤란로 401, 남경센타 10층 2호 (삼성동)",37.5050127,127.0492224
476,의원,연세그레이튼정형외과의원,영업중,서울특별시 강남구 신사동 504-11 3층,"서울특별시 강남구 강남대로 652, 3층 (신사동)",37.519457,127.0191187
477,의원,엠구강악안면외과치과의원,영업중,서울특별시 강남구 도곡동 420-16,"서울특별시 강남구 논현로28길 43, 5층일부 (도곡동)",37.4845023,127.045166
478,의원,루세로내과의원,영업중,서울특별시 강남구 도곡동 538-1,"서울특별시 강남구 선릉로 227, 진달래상가,  301호 (도곡동)",37.4902694,127.0471433
479,의원,골든발란스여성의원,영업중,서울특별시 강남구 역삼동 808-5 충림빌딩,"서울특별시 강남구 강남대로 468, 충림빌딩 12층 (역삼동)",37.5042025,127.0251143
480,의원,마음쉼정신건강의학과의원,영업중,서울특별시 강남구 도곡동 953-11 스카이쏠라빌딩,"서울특별시 강남구 강남대로 238, 스카이쏠라빌딩 10층 (도곡동)",37.4849651,127.0347587
481,의원,수아이성형외과의원,영업중,서울특별시 강남구 논현동 199번지 5호,"서울특별시 강남구 강남대로 480, 7층 (논현동)",37.5052991,127.0245806
482,의원,리팅성형외과의원,영업중,서울특별시 강남구 신사동 514-2,"서울특별시 강남구 도산대로 119, B1~B3, 5~11층 (신사동)",37.5173048,127.0214745
483,의원,함박눈성형외과의원,영업중,서울특별시 강남구 신사동 581번지,"서울특별시 강남구 논현로175길 7, 3층 (신사동)",37.5261448,127.0279851
484,의원,맑은숲이비인후과의원,영업중,서울특별시 강남구 대치동 1019번지 1호 신사빌딩,"서울특별시 강남구 삼성로 233, 신사빌딩 2층 (대치동)",37.4977699,127.0606416
485,의원,미미치과의원,영업중,"서울특별시 강남구 청담동 40번지 6호 1,2층","서울특별시 강남구 선릉로 716, 1,2층 (청담동)",37.5187999,127.0409221
486,의원,뉴욕정신건강의학과의원,영업중,서울특별시 강남구 신사동 583번지 3호 제이비 미소빌딩,"서울특별시 강남구 논현로 841, 제이비 미소빌딩 5층 505호 (신사동)",37.5240574,127.0279161
487,의원,디의원,영업중,서울특별시 강남구 청담동 100번지 17호 롤스로이스 오토스 7층,"서울특별시 강남구 압구정로 445, 롤스로이스 오토스 7층 (청담동)",37.5265497,127.0461088
488,의원,노즈랩의원,영업중,서울특별시 강남구 논현동 50번지 1호 논현빌딩,"서울특별시 강남구 강남대로 556, 논현빌딩 3층 (논현동)",37.51170279999999,127.0214926
489,의원,바른길정형외과의원,영업중,서울특별시 강남구 대치동 1024번지 디마크 빌딩 2층 일부,"서울특별시 강남구 도곡로 408, 디마크 빌딩 2층 (대치동)",37.4966281,127.055214
490,의원,연세노보비뇨의학과의원,영업중,서울특별시 강남구 삼성동 70번지 블래스톤리조트 5층,"서울특별시 강남구 삼성로 620, 블래스톤리조트 5층 (삼성동)",37.5149739,127.0526267
491,의원,서울정석정형외과의원,영업중,서울특별시 강남구 역삼동 735번지 32호 쓰리엠타워,"서울특별시 강남구 테헤란로20길 10, 쓰리엠타워 5층 (역삼동)",37.49908509999999,127.0341478
492,의원,연세새봄의원,영업중,서울특별시 강남구 논현동 93-2,"서울특별시 강남구 도산대로 328, 2층, 3층일부 (논현동)",37.5224015,127.0379633
493,의원,네모의원,영업중,서울특별시 강남구 청담동 83번지 8호 3층,"서울특별시 강남구 도산대로55길 36, 3층 (청담동)",37.5259053,127.0409975
494,의원,트리니티여성의원,영업중,서울특별시 강남구 논현동 1번지 3호,"서울특별시 강남구 도산대로 108, 3층 (논현동)",37.5162574,127.0206194
495,의원,르치과의원,영업중,서울특별시 강남구 역삼동 601번지,"서울특별시 강남구 봉은사로 108, 9층 (역삼동)",37.5045431,127.0255705
496,의원,더뉴치과의원,영업중,서울특별시 강남구 역삼동 815번지 점프밀라노 9층 802-803호,"서울특별시 강남구 강남대로 432, 점프밀라노 9층 802-803호 (역삼동)",37.5012103,127.0266055
497,의원,강남하늘정신건강의학과의원,영업중,서울특별시 강남구 논현동 200번지 6호 동양빌딩 1동 501호,"서울특별시 강남구 봉은사로 105, 동양빌딩 1동 501호 (논현동)",37.5049962,127.025024
498,의원,우리집한의원,영업중,서울특별시 강남구 신사동 616-2 우미빌딩,"서울특별시 강남구 압구정로 224, 우미빌딩 2층 205호 (신사동)",37.5285363,127.0321595
499,의원,청담하트피부과의원,영업중,서울특별시 강남구 청담동 133번지 2호 삼강빌딩,"서울특별시 강남구 영동대로 704, 삼강빌딩 4층 (청담동)",37.5205738,127.0573614
500,의원,라해의원,영업중,서울특별시 강남구 논현동 120 건우빌딩 4층일부 및 7층,"서울특별시 강남구 강남대로 548, 건우빌딩  4층일부 및 7층 (논현동)",37.5110438,127.0218955
501,의원,와우성형외과의원,영업중,서울특별시 강남구 역삼동 821번지 이즈타워,"서울특별시 강남구 테헤란로 101, 이즈타워 9층 (역삼동)",37.4986253,127.0280285
502,의원,청담별의원,영업중,서울특별시 강남구 청담동 46번지 19호 씨엔씨빌딩 8층,"서울특별시 강남구 학동로 433, 씨엔씨빌딩 8층 (청담동)",37.5187576,127.048313
503,의원,청담엠에스의원,영업중,서울특별시 강남구 청담동 93번지 11호 원일빌딩 2층,"서울특별시 강남구 압구정로80길 34, 원일빌딩 2층 (청담동)",37.5247518,127.0439584
504,의원,예솜정신건강의학과의원,영업중,서울특별시 강남구 개포동 1239-19 양재빌딩,"서울특별시 강남구 개포로 205, 양재빌딩 4층 401호 (개포동)",37.4785611,127.0450996
505,의원,강남연세정신건강의학과의원,영업중,서울특별시 강남구 역삼동 822번지 4호 강남제일빌딩,"서울특별시 강남구 테헤란로 109, 강남제일빌딩 3층 (역삼동)",37.498794,127.0289942
506,의원,더탑재활의학과의원,영업중,서울특별시 강남구 개포동 1239-17 문화빌딩,"서울특별시 강남구 논현로 98, 문화빌딩 3층 (개포동)",37.4786728,127.0447645
507,의원,서울포레스트정신건강의학과의원,영업중,서울특별시 강남구 청담동 3번지 청담스퀘어,"서울특별시 강남구 도산대로 420, 청담스퀘어 212호 (청담동)",37.5231159,127.0419539
508,의원,신사우리베스트내과의원,영업중,서울특별시 강남구 신사동 504-11 6층,"서울특별시 강남구 강남대로 652, 6층 (신사동)",37.519457,127.0191187
509,의원,더힐가정의학과의원,영업중,서울특별시 강남구 일원동 743 디에이치 자이 개포,"서울특별시 강남구 영동대로 22, S401-0413,0414,0415호 (일원동, 디에이치 자이 개포)",37.4909336,127.0751203
510,의원,삼성마음친구정신건강의학과의원,영업중,서울특별시 강남구 수서동 714 로얄프라자 203호,"서울특별시 강남구 광평로51길 8, 로얄프라자 203호 (수서동)",37.4883694,127.1024722
511,의원,삼성유외과의원,영업중,서울특별시 강남구 일원동 684-1 하나은행 일원중앙,"서울특별시 강남구 일원로 37, 하나은행 일원중앙 (일원동)",37.4904946,127.0812734
512,의원,상류치과의원,영업중,서울특별시 강남구 논현동 211-21 펜트힐 루 논현,"서울특별시 강남구 언주로 641, 펜트힐 루 논현 2(일부)층 213~218호 (논현동)",37.5123625,127.0350092
513,의원,이현원치과의원,영업중,서울특별시 강남구 역삼동 765-28 한티KR타워,"서울특별시 강남구 선릉로 305, 한티KR타워 3층 (역삼동)",37.4966422,127.0524101
514,의원,대치성모여성의원,영업중,서울특별시 강남구 대치동 922-21 대성빌딩,"서울특별시 강남구 선릉로64길 9, 대성빌딩 3층 (대치동)",37.4980181,127.0530367
515,의원,서울항앤하지외과의원,영업중,서울특별시 강남구 대치동 922-1 SH타워 6층,"서울특별시 강남구 선릉로 324, SH타워 6층 (대치동)",37.4985229,127.0521012
516,의원,보스피부과의원,영업중,서울특별시 강남구 신사동 630 선도빌딩,"서울특별시 강남구 언주로 806, 선도빌딩, 1층 일부, 2~4층 (신사동)",37.5223875,127.0338114
517,의원,청담클린치과의원,영업중,서울특별시 강남구 삼성동 19-4 래미안 라클래시,"서울특별시 강남구 삼성로 651, 4층 402호 (삼성동, 래미안 라클래시)",37.51397499999999,127.0561274
518,의원,엘브이성형외과의원,영업중,서울특별시 강남구 신사동 501-2 BIO,"서울특별시 강남구 도산대로 107, BIO 14층 (신사동)",37.5167698,127.0200738
519,의원,아미스킨의원,영업중,서울특별시 강남구 역삼동 652-6,"서울특별시 강남구 봉은사로38길 4, 2층 (역삼동)",37.5078952,127.0371579
520,의원,성모진이비인후과의원,영업중,서울특별시 강남구 삼성동 19-4 래미안 라클래시,"서울특별시 강남구 삼성로 651, 4층 401호 (삼성동, 래미안 라클래시)",37.51397499999999,127.0561274
521,의원,루다셀의원,영업중,서울특별시 강남구 청담동 32-3 영빌딩,"서울특별시 강남구 삼성로133길 8, 영빌딩 4층 (청담동)",37.5197085,127.0487417
522,의원,더새로이의원,영업중,서울특별시 강남구 논현동 211-21 펜트힐 루 논현,"서울특별시 강남구 언주로 641, 펜트힐 루 논현 2층 일부층 (논현동)",37.5135304,127.0315341
523,의원,모아이의원,영업중,서울특별시 강남구 삼성동 141-35 남경센타 13층 1호,"서울특별시 강남구 테헤란로 401, 남경센타 13층 1호 (삼성동)",37.5050127,127.0492224
524,의원,뽐나게빼의원,영업중,서울특별시 강남구 논현동 200 제우빌딩 2층,"서울특별시 강남구 강남대로 478, 제우빌딩 2층 (논현동)",37.5050831,127.0246791
525,의원,친한의사의원,영업중,서울특별시 강남구 역삼동 662-16,"서울특별시 강남구 언주로 533, 2층 (역삼동)",37.5057124,127.0408718
526,의원,강남연세안과의원,영업중,서울특별시 강남구 역삼동 705-30,"서울특별시 강남구 테헤란로 339, 선릉빌딩 4층 (역삼동)",37.5047115,127.0486433
527,의원,서울라라치과의원,영업중,서울특별시 강남구 논현동 164-11 광명빌딩,"서울특별시 강남구 강남대로 506, 광명빌딩 402호 (논현동)",37.5075072,127.0235049
528,의원,에버피부과의원,영업중,서울특별시 강남구 신사동 616-1,"서울특별시 강남구 압구정로 222, 3층 (신사동)",37.5284242,127.0317745
529,의원,하철원정형외과의원,영업중,서울특별시 강남구 논현동 164-1,"서울특별시 강남구 강남대로 518, 3층, 4층 (논현동)",37.5084428,127.023085
530,의원,강남타토아의원,영업중,서울특별시 강남구 역삼동 831-17 경원빌딩,"서울특별시 강남구 강남대로 340, 경원빌딩 8층 (역삼동)",37.49355550000001,127.0302509
531,의원,갤러리아피부과의원,영업중,서울특별시 강남구 개포동 167-9 3층,"서울특별시 강남구 선릉로 34, 3층 (개포동)",37.4802905,127.0626272
532,의원,가암염원석성형외과의원,영업중,서울특별시 강남구 신사동 577-5 카로시티1,"서울특별시 강남구 논현로171길 15, 카로시티1 5층 (신사동)",37.5255134,127.0270724
533,의원,이와이의원,영업중,서울특별시 강남구 청담동 87-9 4층,"서울특별시 강남구 선릉로152길 18, 4층 (청담동)",37.5240565,127.0409467
534,의원,온유성형외과의원,영업중,"서울특별시 강남구 신사동 592-2 3,4층","서울특별시 강남구 논현로 828, 3,4층 (신사동)",37.5224913,127.0285546
535,의원,윤정신건강의학과의원,영업중,서울특별시 강남구 신사동 581-10 하피스빌딩,"서울특별시 강남구 압구정로28길 11, 하피스빌딩 2층 (신사동)",37.525816,127.0278615
536,의원,강남오앤의원,영업중,서울특별시 강남구 역삼동 815-4 만이빌딩,"서울특별시 강남구 강남대로 428, 만이빌딩 8층 (역삼동)",37.5007937,127.0268277
