,id,name,note,lat,lng
1024,A00741,SK가양주유소화장실,개방,37.56976058778896,126.84181313739434
1025,A00743,SK센추리주유소화장실,개방,37.56941221872989,126.8390262995734
1026,A00573,주차공원공중화장실,공중,37.503167950811445,126.97802666332367
1027,A00574,오금동주민센터,공공청사,37.50300552612383,127.12810882773104
1028,A00575,현충원공중화장실,공중,37.504624972524326,126.97520577984858
1029,A00765,대성제5주유소화장실,개방,37.50792520891397,126.8870842815414
1030,A00766,금호119안전센터,공공청사,37.55401499426018,127.0242234403378
1031,A00762,용답파출소,공공청사,37.56477714828545,127.0517655050603
1032,A00763,궁동주유소화장실,개방,37.49736269917709,126.82898267903852
1033,A00764,행당119안전센터,공공청사,37.56200899260216,127.03549706375144
1034,A00513,창동역공중화장실,공중,37.65391144554782,127.05087542596112
1035,A00514,안암동주민센터,공공청사,37.585864996898174,127.02135987339592
1036,A00515,방학사거리공중화장실,공중,37.66319976296761,127.04198871289506
1037,A00466,돈암마을마당공중화장실,공중,37.5977875466367,127.0211774856652
1038,A00390,어린이대공원후문입구화장실,공중,37.54959987729954,127.08158683285264
1039,A00391,성산동주민센터,공공청사,37.56343078477397,126.90790523714064
1040,A00392,어린이회관입구화장실,공중,37.54680610811226,127.07785082520331
1041,A00582,문정1동주민센터,공공청사,37.49008753234428,127.1241939411491
1042,A00583,달마게이트볼장옆화장실,공중,37.49916793089049,126.96095583498727
1043,A00660,이진아도서관,공공청사,37.572999548515696,126.95545283157352
1044,A00661,대모산자연공원2화장실,공중,37.47970792408086,127.0812932974442
1045,A00665,방이공원화장실,공중,37.51429184119305,127.11392327617752
1046,A00750,성동경찰서,공공청사,37.56149883541787,127.0366915785101
1047,A00751,국제공항주유소화장실,개방,37.55721666176005,126.81006016206162
1048,A00474,월곡광장공중화장실,공중,37.61083063737343,127.03867686879823
1049,A00475,금호4가동주민센터,공공청사,37.54721980915748,127.02233389600067
1050,A00636,"마포농수산물시장,마포구시설관리공단",공공청사,37.56512049089644,126.89832450914038
1051,A00637,늘푸른공원화장실,공중,37.48997508728198,127.07747481897589
1052,A00638,"마포농수산물시장,마포구시설관리공단",공공청사,37.56512049347566,126.8983275040899
1053,A00639,늘벗공원화장실,공중,37.48957734843175,127.05717259800704
1054,A00737,화계주유소화장실,개방,37.6362455084146,127.0128312300981
1055,A00738,성동구민종합체육센터,공공청사,37.54580977236734,127.04409233063052
1056,A00739,한강주유소화장실,개방,37.56744818241694,126.8503067217632
1057,A00431,북아현동주민센터,공공청사,37.55949830131409,126.95703333105072
1058,A00432,회기공중화장실,공중,37.59012907462969,127.05537599286812
1059,A00717,서초보건소,공공청사,37.48359492820519,127.03347410511212
1060,A00718,목마공원화장실,공중,37.538213149658,126.8855437482678
1061,A00719,방배보건분소,공공청사,37.48698808004048,126.993714006559
1062,A00655,일원장미공원화장실,공중,37.48072478354563,127.08077772072411
1063,A00656,상수도사업본부,공공청사,37.56193612193632,126.9667789903919
1064,A00615,목제6동주민센터,공공청사,37.53802885416594,126.88443772381471
1065,A00616,낙성대공원1화장실,공중,37.47116675069326,126.96020062102716
1066,A00617,목제5동주민센터,공공청사,37.53518394727893,126.87868262488873
1067,A00618,청계산쉼터화장실,공중,37.44543213940934,127.05707007719111
1068,A00619,신정제2동주민센터,공공청사,37.51919845954786,126.87071908142116
1069,A00682,연희지구대,공공청사,37.57029947793074,126.932876269142
1070,A00683,송파근린공원화장실,공중,37.50635334520539,127.11000982811088
1071,A00684,서대문등기소,공공청사,37.58040542987676,126.93381143015549
1072,A00597,목제2동주민센터,공공청사,37.54611688771861,126.87173960146649
1073,A00598,신대방역앞화장실,공중,37.487221751745565,126.91341147367336
1074,A00599,신월제6동주민센터,공공청사,37.51610364775232,126.84370345261968
1075,A00626,신월제3동주민센터,공공청사,37.533631661112665,126.82911533332587
1076,A00627,남태령쉼터화장실,공중,37.462375976307655,126.98842832385408
1077,A00628,여의동주민센터,공공청사,37.51690512372571,126.93026095061116
1078,A01234,"면목3,8동주민센터",공공청사,37.582971582110645,127.08807754228636
1079,A00295,정동근린공원공중화장실,공중,37.568005675162965,126.97154894229656
1080,A00296,방학1동주민센터,공공청사,37.66425744035337,127.04062902775608
1081,A00297,묵정공원공중화장실,공중,37.56379129073395,126.99979971323174
1082,A00298,창3동주민센터,공공청사,37.63816129433262,127.0429460210438
1083,A00299,효창공원기념식수지옆공중화장실,공중,37.545183901389,126.960238466166
1084,A01282,명륜제3가동사무소,공공청사,37.58341642176944,126.99778892369656
1085,A01361,대성주유소화장실,개방,37.50012718574532,127.14318990768976
1086,A01093,한영충전소화장실,개방,37.66065679832529,127.04143229078132
1087,A01280,사직동사무소,공공청사,37.5760514686423,126.96886543881558
1088,A01281,선진주유소화장실,개방,37.57584516405317,127.05567594096236
1089,A01109,홍제천홍연2교무인자동화장실,공중,37.57746763777893,126.93091822216948
1090,A01110,서부경찰서,공공청사,37.60236480765229,126.92132261843771
1091,A01317,삼청우체국,공공청사,37.586215252402894,126.98495563083532
